,target,id,date,flag,user,text
317773,0,2002680918,Tue Jun 02 04:53:21 PDT 2009,NO_QUERY,natychou,"@davidschwimmer hi David, i am from belgium it's sunny after two days and rain is always, it is depressing "
398158,0,2056817920,Sat Jun 06 11:51:05 PDT 2009,NO_QUERY,cassandROAR,"at home, feeling rather sick on a saturday night  bugger."
195084,0,1970426533,Sat May 30 03:49:27 PDT 2009,NO_QUERY,s_t_e_l_a,I hurt a lot my wheels   
103852,0,1796799139,Thu May 14 10:03:12 PDT 2009,NO_QUERY,citra78,@JammyJimbo wish we had matching bear hands 
577479,0,2212573092,Wed Jun 17 14:15:47 PDT 2009,NO_QUERY,imnotkidding,no 3.0 download for me yet.    I'm guessing itunes is overloaded or something.
528990,0,2195286993,Tue Jun 16 10:55:52 PDT 2009,NO_QUERY,elisabeth_L2,"Jogging, isn't REALLY that cool, especially if you've got a high fever "
209513,0,1973995192,Sat May 30 12:14:06 PDT 2009,NO_QUERY,courtnoo,RAWR! Why would pictures disappear off my camera if I didn't delete them and no one else touched my camera? All my birthday pics are gone 
53713,0,1680729148,Sat May 02 12:21:33 PDT 2009,NO_QUERY,mgruberb,Nothing at the Coyote. The search continues. 
567410,0,2207184379,Wed Jun 17 07:35:53 PDT 2009,NO_QUERY,trebekah,I want to watch The Music Man SO BAD right now but my sister borrowed it  I am tired.
330184,0,2012020848,Tue Jun 02 19:56:32 PDT 2009,NO_QUERY,chicagored77,Sox lost    damn it's almost 10...time is flying tonight
217822,0,1976019214,Sat May 30 16:24:45 PDT 2009,NO_QUERY,autumnxillusion,omgggg I want to walk out of sony style WITH my shell colored vaio cs  
740060,0,2265894875,Sun Jun 21 07:31:02 PDT 2009,NO_QUERY,mikemadness,"Just woke up, and saying bye to everybody today before I leave to China on Monday morning "
547685,0,2202147252,Tue Jun 16 21:18:56 PDT 2009,NO_QUERY,englishshuler,Thanks for having my back @marleypresswood against stupid people. I hate boys 
11765,0,1551513098,Sat Apr 18 09:15:19 PDT 2009,NO_QUERY,GabbySalvador,hanging of with the &quot;corps&quot; for the last time... 
148770,0,1883233601,Fri May 22 08:13:24 PDT 2009,NO_QUERY,lc88chavez,just woke up and feeling like crap.  
145342,0,1882190204,Fri May 22 06:24:32 PDT 2009,NO_QUERY,MrNokill,oh no they made TF2 random with new weapons 
97207,0,1792889551,Thu May 14 00:35:55 PDT 2009,NO_QUERY,bruzevylet,@treesistable oh no 
514545,0,2190639330,Tue Jun 16 03:18:27 PDT 2009,NO_QUERY,jonnywales1,@F1698 revision is poor banter  whatcha revising for?
537212,0,2198672410,Tue Jun 16 16:24:26 PDT 2009,NO_QUERY,Heavyeyeliner,@xsparkage New Hello kitty Iphone apps! OMG if u get one lemme know if it is cool( boo to not having an Iphone  http://tinyurl.com/mz97z8
468433,0,2175993549,Mon Jun 15 02:36:10 PDT 2009,NO_QUERY,mlovesociety,"#maduk - Carl Taylor (3): grand ideas like #Mlove &amp; #esoou are against agencies lack of trust in mobile media,... still "
373147,0,2050937295,Fri Jun 05 19:33:52 PDT 2009,NO_QUERY,0menqHawtmessx3,arqqqh Feelinq Down  Cuz i dnt Have Him   =x arqhh
488680,0,2182700640,Mon Jun 15 13:31:12 PDT 2009,NO_QUERY,MarkGregory101,I'm off to work with no car  got stolen crazy asian guy
442583,0,2067322295,Sun Jun 07 12:08:28 PDT 2009,NO_QUERY,Nina_Pookie,Just dropped my besties off at her house....aww i miss her already 
721720,0,2261275794,Sat Jun 20 20:32:13 PDT 2009,NO_QUERY,heathermakalani,wow... im leaving in exactly a week. and havent even seen all my school friends yet... oh well 
617673,0,2227182344,Thu Jun 18 12:52:43 PDT 2009,NO_QUERY,wennnny,has a lot of split ends! 
474842,0,2177438144,Mon Jun 15 06:06:23 PDT 2009,NO_QUERY,VirtualWolf,"@kennedye The premium version isn't.  At least, not in the .au store."
606036,0,2222459226,Thu Jun 18 07:00:43 PDT 2009,NO_QUERY,LareinaSantiago,Needs to watch the new season of Desperate Housewives! OMG! Mike and Susan forevs! I wasn't able to catch up with the new season. 
762958,0,2298104357,Tue Jun 23 11:15:40 PDT 2009,NO_QUERY,missymissymissy,Yay for brand-spankin' new phone!  =D but not for losing speed dial settings &amp; locked messages!  Guess it was time to let go. Haha. XD
412209,0,2060293315,Sat Jun 06 18:38:00 PDT 2009,NO_QUERY,MereViz,@jocelynelaflamm Totally get you girlie 
373174,0,2050943998,Fri Jun 05 19:34:36 PDT 2009,NO_QUERY,irisheyes,Watching  &quot;Don't Forget the Lyrics&quot;...guess what?  I forgot the lyrics...darn it!!!!  
15868,0,1554526800,Sat Apr 18 17:14:20 PDT 2009,NO_QUERY,greydove,@mandapanda31 atlantic owns everything pacific 
183559,0,1967451963,Fri May 29 19:36:20 PDT 2009,NO_QUERY,annakarolinag,I'm freaking tired...and feeling sick 
154199,0,1933119155,Tue May 26 23:02:49 PDT 2009,NO_QUERY,mehmetilik,Working and chatting at the same time... I guess i am chatting instead of working.... and i missed someone in far away... 
464944,0,2175233946,Mon Jun 15 00:26:05 PDT 2009,NO_QUERY,xoxo_DonaB,haha...i keep talking to people but no one reply me back...! it's sucks!!! obviously....to bad i'm not artist i guess... 
192042,0,1969769439,Sat May 30 01:09:37 PDT 2009,NO_QUERY,chrwb,@Knucks looks great! Might consider one to replace my mighty mouse as the scroll never works correctly 
545180,0,2201349461,Tue Jun 16 20:09:07 PDT 2009,NO_QUERY,fittorrent,@scottbourne Jalapeno chips n salami on it's way...with a Pepsi no less! YAY! Miss &quot;Munchies&quot; taffy in Sausalito n motorcyle rides. 
303260,0,1999379705,Mon Jun 01 20:07:01 PDT 2009,NO_QUERY,terrya007,"@donhenrie mostly steak and potatoes, salads, vegetables, some of the few food items I'm not allergic to "
277475,0,1991285493,Mon Jun 01 06:45:27 PDT 2009,NO_QUERY,RitterPen,Sadden the Cavs lost! Next year! 
576409,0,2211623836,Wed Jun 17 13:04:56 PDT 2009,NO_QUERY,cyberlizard,@BadAstronomer Apple likes you more than me 
382620,0,2053027520,Sat Jun 06 02:59:22 PDT 2009,NO_QUERY,Lopek,Saturday morning job done! At last my work week is over. Time to relax. 1st up F1 Quali. Missed FP3 due to job. Only seen 1of3 this race  
782900,0,2323780648,Thu Jun 25 01:28:10 PDT 2009,NO_QUERY,MARAiignacio,@DavidArchie Hey David. been waiting for twit for me  HAHAHA.
183734,0,1967499203,Fri May 29 19:41:35 PDT 2009,NO_QUERY,cosmicpolitan,Why do Dutch people mention &quot;DIE&quot; all the time??!! It scares me. 
178819,0,1966086127,Fri May 29 17:05:52 PDT 2009,NO_QUERY,ilmv,"Wow, the new Google icons suck   http://bit.ly/z7JIE"
797487,0,2328184171,Thu Jun 25 09:16:16 PDT 2009,NO_QUERY,rockandy,@1capplegate We will watch your last episodes for sure  So sad your show is cancel  We loved Sam Who Will you be doing another show???
715861,0,2259537530,Sat Jun 20 17:44:55 PDT 2009,NO_QUERY,PamelaRothrock,311 show tonight @riverbend. first time I've missed a show in 5 years    ..I did buy CD sounds Good. Been checking out bands I havn't seen
712312,0,2258494800,Sat Jun 20 16:01:05 PDT 2009,NO_QUERY,lacedsarcasm,"Will be all alone on my birthday now. Yay? Thanks heaps for that, mum "
397376,0,2056610707,Sat Jun 06 11:27:45 PDT 2009,NO_QUERY,adamarmsup,Robes are inconvenient for so many things  i wish i was still in bed.
7621,0,1469890607,Tue Apr 07 07:43:24 PDT 2009,NO_QUERY,BooBooBri,Having a nurse come today to give me supplies for cemo at home  This cancer thing really just blows.
180044,0,1966456773,Fri May 29 17:48:05 PDT 2009,NO_QUERY,Tomixterror,"@VioletMonroe I wish I had gas to get to you  but Im poor as fuck right now,"
650606,0,2237619186,Fri Jun 19 06:05:50 PDT 2009,NO_QUERY,jptate,Georgia Theatre burned!!!!!!!!!!!  Extreme grief.  http://is.gd/16gmy
433792,0,2065039914,Sun Jun 07 07:45:34 PDT 2009,NO_QUERY,kookyuran,@Yungon 3 days in heaven and a week in hell... Final term starts from tomorrow. This is an disaster! 
316399,0,2002399048,Tue Jun 02 04:05:49 PDT 2009,NO_QUERY,iSlayer2009,@smudge372 aww no!!! What's up? Poor geezer!! Snuggle down and get involved in some DVDness!! I'm jealous actually. I wanna duvet day 
304537,0,1999762872,Mon Jun 01 20:46:41 PDT 2009,NO_QUERY,jhgagle,@dwpoyner it's still not showing up in the store 
209035,0,1973869760,Sat May 30 11:59:42 PDT 2009,NO_QUERY,NessaTea,"Slept in, which is great, but i had a rough night sleeping. Bad dreams. Es Triste. "
553604,0,2203660138,Wed Jun 17 00:14:19 PDT 2009,NO_QUERY,kohai42,I'm a lil bit sick   Boo.  Don't want to go to therapy tomorrow... I didn't do my homework.  Time to bs an excuse as to why.
131177,0,1835470189,Mon May 18 06:03:53 PDT 2009,NO_QUERY,EMILYGMILLIE,Upset that my phone is on its last bar dying on me... left my chargers 1 @ work n the other @ the condo 
434410,0,2065181368,Sun Jun 07 08:04:06 PDT 2009,NO_QUERY,ashleywcollins,@zoerex no good! i hope you have a day or two off to make up for it 
147043,0,1882652352,Fri May 22 07:15:08 PDT 2009,NO_QUERY,alota_cookin,"@LadyDelphina Yeah...dial up is soooooo sloooooow! Luckily I have high speed, at work...too bad the CIPA filter restricts certain sites. "
194234,0,1970245183,Sat May 30 03:03:25 PDT 2009,NO_QUERY,MsChristineDior,god dammit I want bright future!!  I like the color
136188,0,1880045658,Thu May 21 23:55:55 PDT 2009,NO_QUERY,SEH63,"My   will turn upside down  when its Football season and I am singing &quot;Here we go Steelers, Here we go!&quot; Clap, Clap!"
14318,0,1553643174,Sat Apr 18 14:49:17 PDT 2009,NO_QUERY,AMichelle1,Traffic to coachella is a biatch. Think we'll miss joss stone 
125759,0,1834377800,Mon May 18 02:42:12 PDT 2009,NO_QUERY,80Nothing,i cant sleep and i miss my ipod. amongst other things. another devoured comic. i need heaps more. stupid dishevled comic section@borders 
65401,0,1690975497,Sun May 03 16:48:34 PDT 2009,NO_QUERY,burlapwool,"I hate to do it but I believe it is time to start the unfollow, ban, and block routine on a few people.    Trust is a big thing for me."
595320,0,2218738523,Wed Jun 17 23:03:15 PDT 2009,NO_QUERY,briittanybiitch,Crying like a baby  cause I'm leaving the one place I feel at home... Being with my mom. :'(
613589,0,2225448752,Thu Jun 18 10:44:00 PDT 2009,NO_QUERY,WillBooth,"Gutted that I'm moving out of @bebroadband service area, crappy resold BT connection here I come "
76148,0,1695500333,Mon May 04 06:17:26 PDT 2009,NO_QUERY,emgrant,Ugh!  9 am but feels like 5 am ... thankfully B left me coffee ... thanks B   xox
190208,0,1969310867,Fri May 29 23:38:24 PDT 2009,NO_QUERY,chri5784,Out in 288. No cash for me. 
122847,0,1833792796,Mon May 18 00:28:47 PDT 2009,NO_QUERY,djredalert,@ALLIEINCREDIBLE nice guys finish last 
328469,0,2010612006,Tue Jun 02 17:40:28 PDT 2009,NO_QUERY,mfraz,@Megebee thanks! Nothing worse than a spring/summer cold 
30603,0,1563808757,Mon Apr 20 00:21:47 PDT 2009,NO_QUERY,dayna_pineapple,Very bored. 
675771,0,2248195422,Fri Jun 19 20:14:49 PDT 2009,NO_QUERY,Knox75,Went to beat my cousin up and she wacked me in the face with the storm door! Ouch! 
95114,0,1791731159,Wed May 13 20:56:24 PDT 2009,NO_QUERY,xcupofcake,"Studying for AP.  It's tomorrow, I don't have time to tweet!    BYE!"
22640,0,1557535032,Sun Apr 19 04:41:42 PDT 2009,NO_QUERY,sallyinnorfolk,Lunch stop and enjoying the brilliant hot sunshine 
4965,0,1468954966,Tue Apr 07 04:34:24 PDT 2009,NO_QUERY,andyfield,@daibarnes I've just looked on your list and it isn't there  http://www.diigo.com/user/daibarnes/moodlefairy?tab=250
510720,0,2189724214,Tue Jun 16 00:44:42 PDT 2009,NO_QUERY,MelFresh27,@sunnymchao Nah I did volunteer work today! I do it every Tuesday. I haven't heard from the other one yet! 
138308,0,1880531065,Fri May 22 01:34:30 PDT 2009,NO_QUERY,jamhjk,Washing machine not working properly  that's all I need ...
582744,0,2214719406,Wed Jun 17 17:08:16 PDT 2009,NO_QUERY,KandyBee,"soo tired, need to catch up on zzz which aint gna happen until Saturday! "
74415,0,1694811304,Mon May 04 04:12:49 PDT 2009,NO_QUERY,Am4ndaxxx,Hiya! Doin Math's revision 
729387,0,2263303792,Sun Jun 21 00:27:41 PDT 2009,NO_QUERY,adived,Watching Surya s/o Krishnan now... Too tired to go out now...!! All blame to the stupid trek..!! 
427613,0,2063770076,Sun Jun 07 04:00:28 PDT 2009,NO_QUERY,Ashaii,Ughhh another lonely night with @MzLeigh we need to get us a real Man so I won't be on twitter all day cause ill be boo'd up  smh tear*
76490,0,1695687477,Mon May 04 06:43:25 PDT 2009,NO_QUERY,JelloLuvsJustin,You called me a bitch 
644447,0,2236028934,Fri Jun 19 02:40:34 PDT 2009,NO_QUERY,avriloneil,Last day of placements 
127093,0,1834654085,Mon May 18 03:44:49 PDT 2009,NO_QUERY,Spidersamm,going to shower... i feel sick and worried 
217118,0,1975862883,Sat May 30 16:03:55 PDT 2009,NO_QUERY,Karababyy,about to cry if my chemistry video wont let me edit it. 
684112,0,2250451479,Sat Jun 20 00:33:47 PDT 2009,NO_QUERY,vickyras,"Woke up to the sound of 'Booty Music' playing on my iPod. Hmmm, indicative of what's come? Still don't have an idea where I can watch F1. "
638972,0,2234602900,Thu Jun 18 23:22:28 PDT 2009,NO_QUERY,xwhattal0ser, all the messages i saved in my voicemail box are gone! Now i have nothing to listen to..
516000,0,2190965895,Tue Jun 16 04:11:42 PDT 2009,NO_QUERY,wickedmunchkin,Is it only Tuesday? It feels so much later in the week 
545837,0,2201564205,Tue Jun 16 20:27:09 PDT 2009,NO_QUERY,dilley10,Parents fighting = not a good thing 
623032,0,2229420464,Thu Jun 18 15:42:18 PDT 2009,NO_QUERY,sruiz1987,"I had a weird dream. i dont rembr it now, i just rembr the feeling i had. i woke up ready to cry. "
546899,0,2201904036,Tue Jun 16 20:56:45 PDT 2009,NO_QUERY,BBRRIITTTTYY,@TownHallSteps1 no  lol feel worse as a matter a fact haha wbu? x
222557,0,1977039881,Sat May 30 19:56:39 PDT 2009,NO_QUERY,yagulmez,"@RealistOne09 Yo seriously, if I lose this bet with you about the finals I'm NEVER betting you again! LOL. I already lost the NCAA bet "
640326,0,2234954454,Fri Jun 19 00:06:17 PDT 2009,NO_QUERY,lillykaymusic,Tweetimg shall shortly b over..almost there  wounder if I'll get lunch 2day...and what time will I be able to leave? :s o maaaaannnnnnnnnn
198131,0,1971152511,Sat May 30 06:21:43 PDT 2009,NO_QUERY,chewysss,Just had cookies and tea! Huge ulcer in my mouth. 
411908,0,2060223685,Sat Jun 06 18:29:53 PDT 2009,NO_QUERY,olixbolix,@Hilkee sorry 4 u  frateee murim de foame :|
766200,0,2299787816,Tue Jun 23 13:20:46 PDT 2009,NO_QUERY,msquezal,"What a depressing day!  More rain, and i did not make a dime today. Something about being broke and depressed is a lethal combination!  "
570622,0,2208477838,Wed Jun 17 09:14:51 PDT 2009,NO_QUERY,hassinaaa,@kirstyturner i miss you already 
710638,0,2257968592,Sat Jun 20 15:10:55 PDT 2009,NO_QUERY,zoomzoomrpm,"Yeah, two cancelations on the same day... "
792044,0,2326153203,Thu Jun 25 06:37:49 PDT 2009,NO_QUERY,tassboogie,@Kraff yo. I've been saying this. I can TOTALLY do their urban marketing ... their marketing period ... sigh 
557913,0,2204628771,Wed Jun 17 02:43:09 PDT 2009,NO_QUERY,aeinbu,#ndc09 @shanselman showed his google analytics. Not seen those extra three digits before... 
266601,0,1989022798,Mon Jun 01 00:05:44 PDT 2009,NO_QUERY,cbruton1975,Found out last night that an old friend had bike crash and has broken neck and internal bleeding  Giving nurses hell coz he wants a fag 
548273,0,2202317971,Tue Jun 16 21:35:38 PDT 2009,NO_QUERY,Ashleigh_Taylor,Time to sleep?.. i wish 
30595,0,1563806710,Mon Apr 20 00:21:11 PDT 2009,NO_QUERY,munkiipoo,&quot;I'm watching TV&quot; except I'm not  http://www.twtish.com/
215271,0,1975430478,Sat May 30 15:08:26 PDT 2009,NO_QUERY,yurbelis,@Alyssa_Milano Hey...I lack in your cool person editon list...  LOL. Have a great day! Te quiero mucho...Besos ???
44053,0,1676736862,Fri May 01 23:00:59 PDT 2009,NO_QUERY,lykeabiotchhhh,about to play poker with my friends hahaha..somebody hit the lottery! and it wasn't me 
782311,0,2323627522,Thu Jun 25 01:05:26 PDT 2009,NO_QUERY,youcollme,"@softblood Well...I'm not making any money otherwise. I just feel guilty  Korea has not been finalized, but most positions are beg of Sept"
526684,0,2194356941,Tue Jun 16 09:41:11 PDT 2009,NO_QUERY,mona1980,caught a little too much sun on my back today 
734210,0,2264497999,Sun Jun 21 04:03:40 PDT 2009,NO_QUERY,jakuba16,where are @EstJesusNoWhere and @RockBouvier ? 
699212,0,2254376585,Sat Jun 20 09:39:15 PDT 2009,NO_QUERY,Lucky_Louie,@natsecular Till the 28th. Then it's back to the normal life 
127854,0,1834804512,Mon May 18 04:15:27 PDT 2009,NO_QUERY,barretto87,"despares, i need somebody "
36713,0,1565839042,Mon Apr 20 07:39:55 PDT 2009,NO_QUERY,willtompsett,"@KatieS_H I know, I'm thoroughly ashamed of myself and feel dirty and corrupted "
280293,0,1992017223,Mon Jun 01 08:03:31 PDT 2009,NO_QUERY,Susanimate,"My computer sounds like a vacuum. I thought it was just Twitter sucking my life away, but nope, this thing might be dying.  "
42223,0,1675999771,Fri May 01 20:50:32 PDT 2009,NO_QUERY,patdlarissa,@thisisryanross i'm sorry u have the flu ryan!  i hope u get better  ASAP!
676958,0,2248548749,Fri Jun 19 20:48:02 PDT 2009,NO_QUERY,spedula,"@Aractor yeah  and i forgot next weekend is greg and nicoles bday bash thing, ill be in tualatin but with jonah so no bars for me."
480167,0,2179146848,Mon Jun 15 08:42:34 PDT 2009,NO_QUERY,coach4adhd,I am frustrated because I can't get on Pear Budget. 
729724,0,2263382022,Sun Jun 21 00:39:49 PDT 2009,NO_QUERY,ilogobaker,Just about to fix the new feature in when a call came to repair a template. So yeah. New features delayed again. 
448112,0,2068874457,Sun Jun 07 14:51:29 PDT 2009,NO_QUERY,realtor_sd92101,Holding newly remodeled office open. @ 5th &amp; J. Beautiful weather in the Gaslamp but the Padres are getting crushed. 
641225,0,2235191279,Fri Jun 19 00:38:05 PDT 2009,NO_QUERY,glech001,"Signing in from leave,  Time grows short. maybe get to have another tour of somewhere other than the box."
395474,0,2056061408,Sat Jun 06 10:27:20 PDT 2009,NO_QUERY,OriasBliss,wants to go down to the pool. 
566091,0,2206725199,Wed Jun 17 06:58:08 PDT 2009,NO_QUERY,jennifermartin4,"im sick  i have a sore throat, blocked nose and a throat full of phlegm. yum."
354922,0,2039863909,Thu Jun 04 23:00:16 PDT 2009,NO_QUERY,mabed,"@beerandpork I'm jealous, you're heading to Incanto, enjoy "
303705,0,1999541225,Mon Jun 01 20:23:56 PDT 2009,NO_QUERY,eeshkapeesh,"@xoMusicLoverxo lesson learned, believe me! I was super upset "
81468,0,1752723845,Sat May 09 22:46:36 PDT 2009,NO_QUERY,blissedmistake,@somewickedgame oh no  you were gone when i came back from my snack! you can always call or txt. :-*
450776,0,2069582002,Sun Jun 07 16:08:29 PDT 2009,NO_QUERY,LadyWiggin,"Watched Quantum of Solace, great movie but I'm disappointed with the loss of the Bond we all know and love.  "
488694,0,2182703058,Mon Jun 15 13:31:24 PDT 2009,NO_QUERY,caitlynhopkins,reading all th twitter posts i didnt read and being made fun of by my own mother 
490753,0,2183566070,Mon Jun 15 14:40:53 PDT 2009,NO_QUERY,LilMissBrooklyn,its pouring and i dont have any juice.... 
264073,0,1986751125,Sun May 31 19:16:03 PDT 2009,NO_QUERY,atikastuart,"@dealady im sorry, i forget to write on your facebook and twitter   happy beloved birthday (sorry its soooo late)"
346601,0,2016225310,Wed Jun 03 06:24:08 PDT 2009,NO_QUERY,xjayzx,@XxHollyJoannexX ohhh holly how did u do that what did u do??lol 
42058,0,1675927097,Fri May 01 20:39:51 PDT 2009,NO_QUERY,gamerkane,Hmmm. Power's out... Guess I'm going to bed early! 
330923,0,2012482626,Tue Jun 02 20:43:52 PDT 2009,NO_QUERY,guppyur,"@sarahslean I'd love to buy the new album, but there's no Add To Cart btn for the digital version. It's hard to buy your music in the US "
673375,0,2247466393,Fri Jun 19 19:08:24 PDT 2009,NO_QUERY,mrkenji,Pouring rain takes the fun outta this  http://twitpic.com/7v3jw
4537,0,1468846649,Tue Apr 07 04:02:21 PDT 2009,NO_QUERY,ScarletteH,great day to stay in bed...can't sleep 
198358,0,1971203031,Sat May 30 06:30:09 PDT 2009,NO_QUERY,Cjzoom,@Annnnnaaaaa same :S we all do 
786411,0,2324653490,Thu Jun 25 03:42:37 PDT 2009,NO_QUERY,totaltrainwreck,IM GONNA GET GG-ED IN AN HOUR OR LESS. Please pray for me  (241th update!)
704404,0,2256033046,Sat Jun 20 12:09:36 PDT 2009,NO_QUERY,Jayme1988,Off to have a bath! (I want a new shower) 
445745,0,2068212325,Sun Jun 07 13:41:32 PDT 2009,NO_QUERY,Poynter_Jones_x,"Every one is ignoring me on msn, exept from Dani "
532793,0,2196894962,Tue Jun 16 13:04:16 PDT 2009,NO_QUERY,chitowngal82,"aaaaaaaaaaaa cant wait to go home and crash  my chest hurts every time I sneeze or cough, headache and potential fever  boooo"
452491,0,2070037050,Sun Jun 07 16:59:19 PDT 2009,NO_QUERY,Pnovaz,phsyched for magic game...i wanna play tennis though  i need to buy a racket now!
564288,0,2206158360,Wed Jun 17 06:06:00 PDT 2009,NO_QUERY,jenhockey100,Listening to some nice music.. I think I should go to bed now so I get nice and rested but i'll miss Russel Brand's Ponderland 
498339,0,2186172068,Mon Jun 15 18:27:33 PDT 2009,NO_QUERY,Thabass,"@LTbrandstrategy It WAS Associate Producer, but I got turned down. "
462839,0,2174784488,Sun Jun 14 23:18:32 PDT 2009,NO_QUERY,isabelle_terra,i hate this day more than everything .. i miss you so much my lil princess  RIP - Terra
160191,0,1957008498,Thu May 28 23:15:52 PDT 2009,NO_QUERY,CathyDohling,Too bad the Red Devils.. disappointing to say the least   
250468,0,1983228332,Sun May 31 12:45:12 PDT 2009,NO_QUERY,Cindy_Swanson,"@pastorjpruitt @smarko81 So sad--heard DG's supposed to be interviewed by 97zok here, but I can't get ahold of him for anything "
294219,0,1996534277,Mon Jun 01 15:14:50 PDT 2009,NO_QUERY,RobSalzman,"@jpage no direct integration w/ blogs, no...  Sorry "
296260,0,1997078939,Mon Jun 01 16:12:55 PDT 2009,NO_QUERY,LittleMissDx,@MelanieNugent Thanks! I watched a programme last night on kidnapping and I was shocked at one of the cases! So bad 
272605,0,1990243713,Mon Jun 01 04:18:58 PDT 2009,NO_QUERY,KiyaBuckley,feels ill...   yes I know poor poor me bahahahahahahaha!!!
70914,0,1693803871,Sun May 03 23:50:44 PDT 2009,NO_QUERY,sarahMELISSA_,"I just finished cleaning my room, ha.. All my posters are gone now  But I kept my signed bmth and iktpq poster up "
184353,0,1967659002,Fri May 29 19:59:12 PDT 2009,NO_QUERY,audralynno,Wish it weren't so late. I wanted to watch a movie. 
748218,0,2284229860,Mon Jun 22 13:37:35 PDT 2009,NO_QUERY,JohnDaniel102,"Videos, pictures offer chilling glimpses of Iran  http://5994ae44.qvvo.com #iranelection"
53149,0,1680083078,Sat May 02 10:51:50 PDT 2009,NO_QUERY,coco_ninae,"I need a new trenchcoat, but I can't seem to find one that I really like  Dilemma!"
176720,0,1965429375,Fri May 29 15:54:23 PDT 2009,NO_QUERY,Iya26,@AnnieSenior what are u talking about??? since when dnt u trust me? this hurts... Im a good secret keeper 
434891,0,2065297691,Sun Jun 07 08:18:21 PDT 2009,NO_QUERY,pat_sison,just missed 11:11! 
768706,0,2301098181,Tue Jun 23 14:59:56 PDT 2009,NO_QUERY,_Nanu_,is clean out of Nag Champa! 
463731,0,2174979595,Sun Jun 14 23:46:58 PDT 2009,NO_QUERY,Shelley_Rae,"@THE_REAL_SHAQ too bad you aren't around, to tell these idiots in LA to not tear our city up! "
574701,0,2210542482,Wed Jun 17 11:42:51 PDT 2009,NO_QUERY,Luci777,is watching the finale of Prison Break.. 
646642,0,2236563842,Fri Jun 19 04:01:09 PDT 2009,NO_QUERY,janinelaporte,No problems with shortturning transit here. They just cancel everything. 
230870,0,1978837863,Sun May 31 00:38:34 PDT 2009,NO_QUERY,missmisstery,is back! Hint 2. i was just doing some hell hard maths homework... ugh and theres more to do 
456313,0,2071235112,Sun Jun 07 19:03:42 PDT 2009,NO_QUERY,PumaSwede,"Damn, meatballs and macaroni done and now I have to run to McDonalds cause I'm out of ketchup "
197861,0,1971091657,Sat May 30 06:11:18 PDT 2009,NO_QUERY,nova937music,Only 4 of the PCD. I have no idea which one is missing 
750780,0,2285816850,Mon Jun 22 15:37:11 PDT 2009,NO_QUERY,IamAmberJacobs,@brandonbeemer i want to go on a cruise 
265182,0,1988747341,Sun May 31 23:15:20 PDT 2009,NO_QUERY,romainlacombe,@ryanjunee That article is just awful!!! Who wrote that piece of crap? 
54071,0,1680910441,Sat May 02 12:46:45 PDT 2009,NO_QUERY,Vain_Fame,@dreday11 its only 20 mins... 
474137,0,2177260956,Mon Jun 15 05:46:42 PDT 2009,NO_QUERY,antonio6908,@TheXDexperience seems like i aint talked to you in forever...i keep missing the calls 
457171,0,2071497806,Sun Jun 07 19:29:40 PDT 2009,NO_QUERY,LilMissOpinion,@CmfcknW LoL I agree... #FAIL 
184650,0,1967765261,Fri May 29 20:10:20 PDT 2009,NO_QUERY,kimidreams,i'm following too many cool people now. i can't keep up 
286819,0,1994021083,Mon Jun 01 11:17:22 PDT 2009,NO_QUERY,YOOLIAN,"just did my maths &amp; DT exams, pretty hard  but im in College next year"
362243,0,2047337260,Fri Jun 05 13:30:12 PDT 2009,NO_QUERY,cinaaadoll,I didn't get a number so i don't get cupcake 
68154,0,1692707526,Sun May 03 20:35:46 PDT 2009,NO_QUERY,CHASEPINOFANS,@chasepino  chase..ok seriously.. what did we do to make you stop following us!!?!?!  you made us cry muchozz
65465,0,1691011012,Sun May 03 16:53:31 PDT 2009,NO_QUERY,posiegirl,@seattlegeekly I hope it's the RIGHT subtitles - but I kinda doubt it. 
276611,0,1991077081,Mon Jun 01 06:21:25 PDT 2009,NO_QUERY,kogoshuko,is back in the real world... no more rollercoasters or brownnosers. 
389935,0,2054561028,Sat Jun 06 07:37:06 PDT 2009,NO_QUERY,kellbells_19,whoah. sorry about that. leesburg today to deal with family stuff. i really don't want to go.. there is no point. 
442736,0,2067366505,Sun Jun 07 12:13:05 PDT 2009,NO_QUERY,Mosh,@MEFV Wendy's though we don't have them over here any more 
11406,0,1551334735,Sat Apr 18 08:46:56 PDT 2009,NO_QUERY,rccgd,@bayard0 mind sending me the address via DM? No email yet. 
21954,0,1557384824,Sun Apr 19 03:47:12 PDT 2009,NO_QUERY,xiape,@Djalfy Sorry. Don't remember what was supposed to be in last tweet.  I think you've highlighted my prob with the line...
765345,0,2299390324,Tue Jun 23 12:51:43 PDT 2009,NO_QUERY,pliskin,Point Lookout finally out and downloaded... but I can't play it until 8. 
117608,0,1827671670,Sun May 17 11:12:11 PDT 2009,NO_QUERY,ForLyfe,The sun dont shine forever  so when the rain comes grab an umbrella and hold me like you'll never let me go 
392737,0,2055219632,Sat Jun 06 08:55:27 PDT 2009,NO_QUERY,ale_goodgirl,"watching the live chat on june,4 q me lo perdi! "
767754,0,2300648974,Tue Jun 23 14:24:58 PDT 2009,NO_QUERY,Impala_Guy,@19fischi75 holy cow! then pls be careful hun! take no risks! 
432075,0,2064673822,Sun Jun 07 06:53:32 PDT 2009,NO_QUERY,pearlbones,forgot my kitchen sink was full of left over sick. I AM NOT AMUSED 
